collection_name,dataset_name,train_path,test_path,dataset_type,datetime_index,split_at,train_type,train_is_normal,input_type,length,dimensions,contamination,num_anomalies,min_anomaly_length,median_anomaly_length,max_anomaly_length,mean,stddev,trend,stationarity,period_size
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPD-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPD-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,8509,1,0.3828887060759196,1,3258,3258,3258,-0.3934964852413783,1.30113797183521,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPD-2_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPD-2_data.test.csv,synthetic,False,,unsupervised,False,univariate,8595,1,0.4906340895869692,1,4217,4217,4217,-0.2779971958150118,1.947931699226194,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPD-3_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPD-3_data.test.csv,synthetic,False,,unsupervised,False,univariate,8640,1,0.3790509259259259,1,3275,3275,3275,-0.6707696193409707,1.4801077605731887,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPD-4_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPD-4_data.test.csv,synthetic,False,,unsupervised,False,univariate,8473,1,0.3832172784137849,1,3247,3247,3247,-0.6656953384180898,1.4778070210173095,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPD-5_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPD-5_data.test.csv,synthetic,False,,unsupervised,False,univariate,7628,1,0.0065547981122181,1,50,50,50,-1.0032622586560678,0.1261003303089161,linear trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPD-6_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPD-6_data.test.csv,synthetic,False,,unsupervised,False,univariate,7884,1,0.0101471334348046,1,80,80,80,-1.0009231952938378,0.1069274513608291,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPD-7_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPD-7_data.test.csv,synthetic,False,,unsupervised,False,univariate,7642,1,0.3534415074587804,1,2701,2701,2701,-0.7154825855640136,1.4528546948962813,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPD-8_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPD-8_data.test.csv,synthetic,False,,unsupervised,False,univariate,7874,1,0.0063500127000254,1,50,50,50,-1.002102499338943,0.0619110680950514,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPD-9_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPD-9_data.test.csv,synthetic,False,,unsupervised,False,univariate,7406,1,0.1559546313799621,1,1155,1155,1155,-0.8515355790038978,1.6731891814158637,no trend,trend_stationary,6.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPE-10_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPE-10_data.test.csv,synthetic,False,,unsupervised,False,univariate,8505,1,0.0376249265138154,2,50,160,270,-0.6776701222327206,2.147161493533508,no trend,trend_stationary,45.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPE-11_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPE-11_data.test.csv,synthetic,False,,unsupervised,False,univariate,8514,1,0.0344139065069297,2,50,146,243,-0.6815176087713914,2.1307081175031675,no trend,trend_stationary,45.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPE-12_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPE-12_data.test.csv,synthetic,False,,unsupervised,False,univariate,8512,1,0.0682565789473684,2,50,290,531,-0.7214880860036075,2.125888900558279,no trend,trend_stationary,45.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPE-13_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPE-13_data.test.csv,synthetic,False,,unsupervised,False,univariate,8640,1,0.0302083333333333,3,40,101,120,-0.7035572736783771,1.5311127174861363,no trend,trend_stationary,45.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPE-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPE-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,8516,1,0.0594175669328323,2,30,253,476,-0.6934540215860368,2.107185279476396,no trend,trend_stationary,45.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPE-2_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPE-2_data.test.csv,synthetic,False,,unsupervised,False,univariate,8532,1,0.163736521331458,1,1397,1397,1397,-0.3822845287527767,1.0268131118788022,no trend,trend_stationary,50.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPE-3_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPE-3_data.test.csv,synthetic,False,,unsupervised,False,univariate,8307,1,0.3866618514505838,1,3212,3212,3212,0.4290230601857069,1.7224197656381337,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPE-4_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPE-4_data.test.csv,synthetic,False,,unsupervised,False,univariate,8354,1,0.3364855159205171,1,2811,2811,2811,-0.2169218708277489,0.9830890254624512,no trend,trend_stationary,53.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPE-5_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPE-5_data.test.csv,synthetic,False,,unsupervised,False,univariate,8294,1,0.0385821075476247,1,320,320,320,-0.8469442488928519,1.0801560326916175,no trend,trend_stationary,45.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPE-6_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPE-6_data.test.csv,synthetic,False,,unsupervised,False,univariate,8300,1,0.0078313253012048,1,65,65,65,0.9809086803645104,0.2083103100578029,no trend,trend_stationary,45.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPE-7_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPE-7_data.test.csv,synthetic,False,,unsupervised,False,univariate,8310,1,0.0336943441636582,1,280,280,280,-0.9771577133567892,0.2720898090038459,no trend,trend_stationary,37.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPE-8_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPE-8_data.test.csv,synthetic,False,,unsupervised,False,univariate,8532,1,0.0729020159399906,1,622,622,622,-0.3552445458388535,0.868173987636915,no trend,trend_stationary,55.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPE-9_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPE-9_data.test.csv,synthetic,False,,unsupervised,False,univariate,8302,1,0.042158516020236,1,350,350,350,-0.2894724212627293,0.7771596377404819,no trend,trend_stationary,7.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPF-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPF-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,8584,1,0.0116495806150978,1,100,100,100,-0.2620344197694244,0.568837208347749,no trend,trend_stationary,5.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPF-2_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPF-2_data.test.csv,synthetic,False,,unsupervised,False,univariate,8626,1,0.3426849060978437,1,2956,2956,2956,-0.5347532506641703,0.3322120759562907,no trend,trend_stationary,43.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPF-3_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPF-3_data.test.csv,synthetic,False,,unsupervised,False,univariate,8376,1,0.0047755491881566,1,40,40,40,-0.0845776267157965,1.16534128542258,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPF-4_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPF-4_data.test.csv,synthetic,False,,unsupervised,False,univariate,3422,1,0.0204558737580362,1,70,70,70,0.9389259259743902,0.9871867466731488,no trend,stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPF-5_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPF-5_data.test.csv,synthetic,False,,unsupervised,False,univariate,3922,1,0.0382457929627741,1,150,150,150,2.095418286432129,1.864772615085725,no trend,stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPF-7_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPF-7_data.test.csv,synthetic,False,,unsupervised,False,univariate,5054,1,0.0831024930747922,3,100,120,200,0.1140258738094512,1.6533598424288327,kubic trend,trend_stationary,24.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPF-8_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPF-8_data.test.csv,synthetic,False,,unsupervised,False,univariate,2487,1,0.2155207076799356,1,536,536,536,0.2180173856543938,0.6520444654235241,no trend,stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPG-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPG-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,8469,1,0.0141693234148069,1,120,120,120,0.0132539152173308,1.6043834193200155,quadratic trend,trend_stationary,14.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPG-2_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPG-2_data.test.csv,synthetic,False,,unsupervised,False,univariate,7361,1,0.0054340442874609,1,40,40,40,-1.0031764248806905,0.0657833169224225,quadratic trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPG-3_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPG-3_data.test.csv,synthetic,False,,unsupervised,False,univariate,7907,1,0.0063235108132034,1,50,50,50,0.9973840961977328,0.0632089792329308,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPG-4_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPG-4_data.test.csv,synthetic,False,,unsupervised,False,univariate,7632,1,0.0039308176100628,1,30,30,30,0.9897038064344374,0.0934532051873265,linear trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPG-6_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPG-6_data.test.csv,synthetic,False,,unsupervised,False,univariate,8640,1,0.011574074074074,1,100,100,100,0.0538877849963602,2.307238969911178,quadratic trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPG-7_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPG-7_data.test.csv,synthetic,False,,unsupervised,False,univariate,8029,1,0.0330053555860007,3,50,100,115,0.958799950048097,0.4735803646394357,no trend,trend_stationary,16.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPM-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPM-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,2277,1,0.5006587615283268,1,1140,1140,1140,2.858976655681231,1.29559795046163,no trend,trend_stationary,50.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPM-2_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPM-2_data.test.csv,synthetic,False,,unsupervised,False,univariate,2277,1,0.5006587615283268,1,1140,1140,1140,2.349501909637592,1.6706765571867228,linear trend,trend_stationary,45.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPM-3_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPM-3_data.test.csv,synthetic,False,,unsupervised,False,univariate,2127,1,0.1175364362952515,1,250,250,250,2.436427539219257,1.215669871991824,no trend,stationary,16.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPM-4_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPM-4_data.test.csv,synthetic,False,,unsupervised,False,univariate,2038,1,0.1226692836113837,1,250,250,250,2.2857486928455524,1.1523181522500747,no trend,stationary,6.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPM-5_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPM-5_data.test.csv,synthetic,False,,unsupervised,False,univariate,2303,1,0.1302648719062092,1,300,300,300,1.3537218374393936,1.1160911214802771,no trend,stationary,21.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPM-6_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPM-6_data.test.csv,synthetic,False,,unsupervised,False,univariate,2049,1,0.0878477306002928,1,180,180,180,115.45917251125672,76.44881297633061,kubic trend,trend_stationary,3.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPM-7_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPM-7_data.test.csv,synthetic,False,,unsupervised,False,univariate,2156,1,0.046382189239332,1,100,100,100,-0.0938894895285404,0.529587527524691,no trend,stationary,4.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPP-10_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPP-10_data.test.csv,synthetic,False,,unsupervised,False,univariate,6100,1,0.021311475409836,1,130,130,130,0.7988316766095821,2.5000960247121777,kubic trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPP-11_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPP-11_data.test.csv,synthetic,False,,unsupervised,False,univariate,3535,1,0.0639321074964639,2,106,113,120,1.126251075084385,0.280796287875842,no trend,stationary,6.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPP-14_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPP-14_data.test.csv,synthetic,False,,unsupervised,False,univariate,6100,1,0.0295081967213114,1,180,180,180,0.7988316766095821,2.5000960247121777,kubic trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPP-15_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPP-15_data.test.csv,synthetic,False,,unsupervised,False,univariate,2856,1,0.0070028011204481,1,20,20,20,2.4031612434650937,1.2760235422784518,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPP-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPP-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,8505,1,0.0879482657260435,3,200,240,308,-0.4685315997101998,1.0808566994424216,no trend,trend_stationary,43.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPP-2_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPP-2_data.test.csv,synthetic,False,,unsupervised,False,univariate,8209,1,0.1364356194420757,1,1120,1120,1120,-0.8679105922786281,0.8245211078259119,no trend,trend_stationary,18.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPP-3_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPP-3_data.test.csv,synthetic,False,,unsupervised,False,univariate,8233,1,0.1621523138588606,1,1335,1335,1335,-0.1512117130683162,0.176121243045574,no trend,stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPP-4_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPP-4_data.test.csv,synthetic,False,,unsupervised,False,univariate,7783,1,0.0565334703841706,3,110,130,200,-1.0062188554897666,0.2454619659957573,no trend,trend_stationary,36.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPP-7_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPP-7_data.test.csv,synthetic,False,,unsupervised,False,univariate,8071,1,0.2044356337504646,1,1650,1650,1650,0.0188806449156034,0.7352635294870483,no trend,stationary,2.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPR-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPR-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,7244,1,0.011043622308117,1,80,80,80,0.9967238688264592,0.0669880800384864,quadratic trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPS-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPS-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,7331,1,0.0609739462556267,1,447,447,447,-0.223264857006436,1.3428108382540775,quadratic trend,trend_stationary,31.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPS-2_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPS-2_data.test.csv,synthetic,False,,unsupervised,False,univariate,1827,1,0.0054734537493158,1,10,10,10,-0.7900880577835616,0.1376953797898618,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPT-12_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPT-12_data.test.csv,synthetic,False,,unsupervised,False,univariate,2430,1,0.0493827160493827,1,120,120,120,1.175875753973306,0.7257697878290937,no trend,stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPT-13_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPT-13_data.test.csv,synthetic,False,,unsupervised,False,univariate,2430,1,0.102880658436214,2,100,125,150,1.9136510794158683,1.3980036225335566,kubic trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPT-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPT-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,8612,1,0.1781235485369252,2,35,767,1499,0.3885927888063344,1.5294418255768525,no trend,stationary,62.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPT-2_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPT-2_data.test.csv,synthetic,False,,unsupervised,False,univariate,8625,1,0.2068405797101449,1,1784,1784,1784,0.3841629156778839,1.5322180303591388,no trend,stationary,67.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPT-3_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPT-3_data.test.csv,synthetic,False,,unsupervised,False,univariate,8579,1,0.0212145937754983,2,82,91,100,0.9744923022682008,0.0879933741002674,no trend,stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPT-4_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPT-4_data.test.csv,synthetic,False,,unsupervised,False,univariate,2217,1,0.0306720793865584,1,68,68,68,0.8294480472614767,0.8365785760322993,no trend,stationary,5.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPT-5_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPT-5_data.test.csv,synthetic,False,,unsupervised,False,univariate,2218,1,0.0112714156898106,1,25,25,25,-0.7414977103081049,0.1525403915179289,no trend,stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPT-8_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPT-8_data.test.csv,synthetic,False,,unsupervised,False,univariate,1519,1,0.0658327847267939,2,40,50,60,-0.4178859160882771,0.38626610758022,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.1-SMAPT-9_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.1-SMAPT-9_data.test.csv,synthetic,False,,unsupervised,False,univariate,1096,1,0.1003649635036496,2,30,55,80,1.173017501435176,0.4424712249067136,linear trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPA-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPA-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,8640,1,0.0097222222222222,1,84,84,84,0.9921983101886804,0.1088879073198165,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPA-2_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPA-2_data.test.csv,synthetic,False,,unsupervised,False,univariate,7914,1,0.0138994187515794,1,110,110,110,-0.1696469447963799,2.5576770006173897,no trend,trend_stationary,13.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPA-3_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPA-3_data.test.csv,synthetic,False,,unsupervised,False,univariate,8205,1,0.0225472273004265,1,185,185,185,-0.1007857733460004,2.1329763725568927,no trend,trend_stationary,24.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPA-4_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPA-4_data.test.csv,synthetic,False,,unsupervised,False,univariate,8080,1,0.0136138613861386,1,110,110,110,0.0388017337063343,1.5866637087356028,no trend,trend_stationary,23.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPA-5_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPA-5_data.test.csv,synthetic,False,,unsupervised,False,univariate,4693,1,0.0106541657788195,1,50,50,50,1.6158069746951385,2.4651427728313533,kubic trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPA-6_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPA-6_data.test.csv,synthetic,False,,unsupervised,False,univariate,4453,1,0.0089827082865483,1,40,40,40,0.2794003958791567,0.6939785728817615,kubic trend,trend_stationary,16.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPA-7_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPA-7_data.test.csv,synthetic,False,,unsupervised,False,univariate,8631,1,0.2780674313521029,1,2400,2400,2400,-0.4775830117450605,2.037828824320166,no trend,trend_stationary,13.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPA-8_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPA-8_data.test.csv,synthetic,False,,unsupervised,False,univariate,8375,1,0.4543283582089552,1,3805,3805,3805,-0.67967387799253,2.084774641711921,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPA-9_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPA-9_data.test.csv,synthetic,False,,unsupervised,False,univariate,8434,1,0.4581456011382499,1,3864,3864,3864,-0.5939864816374526,2.368264048927522,linear trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPB-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPB-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,8044,1,0.0087021382396817,1,70,70,70,-0.4578474089543591,4.42361487509965,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPC-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPC-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,2264,1,0.1369257950530035,2,110,155,200,1.799839633737674,1.3326641613554664,linear trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPC-2_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPC-2_data.test.csv,synthetic,False,,unsupervised,False,univariate,2051,1,0.0658215504631886,2,35,67,100,2.0583591922884805,1.407722688858965,linear trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPD-11_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPD-11_data.test.csv,synthetic,False,,unsupervised,False,univariate,7431,1,0.0080742834073475,1,60,60,60,-0.382122927807516,3.85533051528812,linear trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPD-12_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPD-12_data.test.csv,synthetic,False,,unsupervised,False,univariate,7918,1,0.3459206870421824,1,2739,2739,2739,-0.7943565885108179,2.7599350275129644,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPD-13_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPD-13_data.test.csv,synthetic,False,,unsupervised,False,univariate,7663,1,0.0208795510896515,1,160,160,160,-0.5941988296092272,4.327172546940998,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPD-14_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPD-14_data.test.csv,synthetic,False,,unsupervised,False,univariate,2625,1,0.0838095238095238,2,20,110,200,2.002052351870445,1.5650669732796052,no trend,trend_stationary,
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPD-15_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPD-15_data.test.csv,synthetic,False,,unsupervised,False,univariate,2158,1,0.2965708989805375,1,640,640,640,4.48932621477082,2.0176618388490035,linear trend,trend_stationary,7.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPD-16_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPD-16_data.test.csv,synthetic,False,,unsupervised,False,univariate,2191,1,0.2966681880419899,1,650,650,650,2.5859262322199634,1.842050780402665,linear trend,trend_stationary,4.0
TSB-UAD-synthetic,SMAP_add_random_walk_trend_0.2-SMAPD-1_data,,univariate/TSB-UAD-synthetic/SMAP_add_random_walk_trend_0.2-SMAPD-1_data.test.csv,synthetic,False,,unsupervised,False,univariate,8509,1,0.3828887060759196,1,3258,3258,3258,-0.4775497184462116,2.6591233834081485,no trend,trend_stationary,
